week,team_id,team_name,player_id,player_name,position,slot_position,points,projected_points,season
2,12,GEMP,4361741,Brock Purdy,TQB,BENCH,16.78,0,2025
2,12,GEMP,4569173,Rhamondre Stevenson,RB,BENCH,22.400000000000002,0,2025
2,12,GEMP,4373678,Khalil Shakir,RB/WR,FLEX,11.100000000000001,0,2025
2,12,GEMP,2576414,Raheem Mostert,RB,BENCH,0.0,0,2025
2,12,GEMP,4686472,Marvin Mims Jr.,RB/WR,BENCH,16.1,0,2025
2,12,GEMP,-16026,Seahawks D/ST,D/ST,D/ST,21.0,0,2025
2,12,GEMP,3917232,Tyler Bass,WR/TE,IR,0.0,0,2025
2,12,GEMP,11122,Matt Prater,WR/TE,K,26.0,0,2025
2,12,GEMP,3917792,Daniel Jones,TQB,QB,52.32000000000001,0,2025
3,1,PATS,4362628,Ja'Marr Chase,RB/WR,WR,35.9,0,2025
3,1,PATS,4259545,D'Andre Swift,RB,RB,21.700000000000003,0,2025
3,1,PATS,4683062,Xavier Worthy,RB/WR,BENCH,0.0,0,2025
3,1,PATS,4426354,George Pickens,RB/WR,WR,30.6,0,2025
3,1,PATS,4426348,Jayden Daniels,TQB,IR,19.7,0,2025
3,1,PATS,4241985,J.K. Dobbins,RB,BENCH,29.800000000000004,0,2025
3,1,PATS,4361579,Javonte Williams,RB,RB,31.700000000000003,0,2025
3,1,PATS,3121023,Dallas Goedert,WR,BENCH,9.8,0,2025
3,1,PATS,4429275,Trey Benson,RB,BENCH,13.0,0,2025
3,1,PATS,4877706,Jayden Higgins,RB/WR,BENCH,4.300000000000001,0,2025
3,1,PATS,4426388,Jameson Williams,RB/WR,FLEX,23.1,0,2025
3,1,PATS,17372,Chris Boswell,WR/TE,K,15.0,0,2025
3,1,PATS,4429025,Quentin Johnston,RB/WR,BENCH,26.3,0,2025
3,1,PATS,3929645,Juwan Johnson,WR,TE,21.5,0,2025
3,1,PATS,-16001,Falcons D/ST,D/ST,D/ST,23.599999999999998,0,2025
3,1,PATS,3886812,Jake Browning,TQB,QB,23.64,0,2025
3,2,3000,4426502,Drake London,RB/WR,WR,12.4,0,2025
3,2,3000,3043078,Derrick Henry,RB,RB,12.5,0,2025
3,2,3000,4372016,Jaylen Waddle,RB/WR,BENCH,27.700000000000003,0,2025
3,2,3000,4361529,Isiah Pacheco,RB,RB,8.7,0,2025
3,2,3000,3052587,Baker Mayfield,TQB,QB,37.62,0,2025
3,2,3000,4360516,Tyrone Tracy Jr.,RB,FLEX,16.7,0,2025
3,2,3000,3128429,Courtland Sutton,RB/WR,WR,21.900000000000002,0,2025
3,2,3000,3051876,Evan Engram,WR,BENCH,1.7000000000000002,0,2025
3,2,3000,4362249,Jayden Reed,RB/WR,IR,0.0,0,2025
3,2,3000,4432577,C.J. Stroud,TQB,BENCH,25.34,0,2025
3,2,3000,4369863,Cedric Tillman,RB/WR,BENCH,13.299999999999999,0,2025
3,2,3000,-16033,Ravens D/ST,D/ST,BENCH,6.800000000000001,0,2025
3,2,3000,4430539,Brenton Strange,WR,TE,12.3,0,2025
3,2,3000,-16028,Commanders D/ST,D/ST,D/ST,11.799999999999999,0,2025
3,2,3000,3050478,Jake Elliott,WR/TE,K,15.0,0,2025
3,2,3000,4371733,Kenneth Gainwell,RB,BENCH,15.2,0,2025
3,3,GV,3929630,Saquon Barkley,RB,RB,23.900000000000002,0,2025
3,3,GV,3918298,Josh Allen,TQB,QB,34.84,0,2025
3,3,GV,4685382,Omarion Hampton,RB,FLEX,25.9,0,2025
3,3,GV,3915416,DJ Moore,RB/WR,BENCH,17.9,0,2025
3,3,GV,16737,Mike Evans,RB/WR,WR,19.400000000000002,0,2025
3,3,GV,3126486,Deebo Samuel,RB/WR,WR,23.799999999999997,0,2025
3,3,GV,4362238,Chase Brown,RB,RB,11.5,0,2025
3,3,GV,4035687,Michael Pittman Jr.,RB/WR,BENCH,22.3,0,2025
3,3,GV,4575131,Jacory Croskey-Merritt,RB,BENCH,11.3,0,2025
3,3,GV,4241474,Brian Robinson Jr.,RB,BENCH,4.6,0,2025
3,3,GV,4242355,Jake Ferguson,WR,TE,27.0,0,2025
3,3,GV,2971573,Ka'imi Fairbairn,WR/TE,K,13.0,0,2025
3,3,GV,-16014,Rams D/ST,D/ST,BENCH,9.6,0,2025
3,3,GV,5083076,Harold Fannin Jr.,WR,BENCH,11.3,0,2025
3,3,GV,-16012,Chiefs D/ST,D/ST,D/ST,15.0,0,2025
3,4,sgf,3117251,Christian McCaffrey,RB,RB,38.7,0,2025
3,4,sgf,3116406,Tyreek Hill,RB/WR,WR,27.3,0,2025
3,4,sgf,4432708,Marvin Harrison Jr.,RB/WR,WR,9.600000000000001,0,2025
3,4,sgf,4430027,Sam LaPorta,WR,TE,9.4,0,2025
3,4,sgf,3915511,Joe Burrow,TQB,IR,7.04,0,2025
3,4,sgf,2976212,Stefon Diggs,RB/WR,BENCH,9.0,0,2025
3,4,sgf,4361370,Chris Olave,RB/WR,FLEX,19.1,0,2025
3,4,sgf,4241416,Chuba Hubbard,RB,RB,24.800000000000004,0,2025
3,4,sgf,4429013,Tank Bigsby,RB,BENCH,0.0,0,2025
3,4,sgf,-16007,Broncos D/ST,D/ST,D/ST,6.0,0,2025
3,4,sgf,4686612,Tre' Harris,RB/WR,BENCH,4.4,0,2025
3,4,sgf,5081397,Dylan Sampson,RB,BENCH,9.6,0,2025
3,4,sgf,4689936,Jake Bates,WR/TE,K,19.0,0,2025
3,4,sgf,4038815,Rico Dowdle,RB,BENCH,12.700000000000001,0,2025
3,4,sgf,3046779,Jared Goff,TQB,QB,46.64,0,2025
3,4,sgf,4569587,Wan'Dale Robinson,RB/WR,BENCH,27.300000000000004,0,2025
3,5,WOOD,4047646,A.J. Brown,RB/WR,WR,25.099999999999998,0,2025
3,5,WOOD,4047365,Josh Jacobs,RB,RB,24.3,0,2025
3,5,WOOD,4429615,Zay Flowers,RB/WR,FLEX,13.7,0,2025
3,5,WOOD,3042519,Aaron Jones Sr.,RB,BENCH,2.3000000000000003,0,2025
3,5,WOOD,4567750,Emeka Egbuka,RB/WR,BENCH,22.4,0,2025
3,5,WOOD,3123076,David Njoku,WR,TE,12.5,0,2025
3,5,WOOD,4426338,Bo Nix,TQB,QB,33.660000000000004,0,2025
3,5,WOOD,3068267,Austin Ekeler,RB,BENCH,3.4000000000000004,0,2025
3,5,WOOD,3128720,Nick Chubb,RB,RB,19.700000000000003,0,2025
3,5,WOOD,4600981,Pat Bryant,RB/WR,BENCH,2.8,0,2025
3,5,WOOD,4686361,Cam Little,WR/TE,K,15.0,0,2025
3,5,WOOD,4036378,Jordan Love,TQB,BENCH,32.0,0,2025
3,5,WOOD,4426515,Puka Nacua,RB/WR,WR,40.900000000000006,0,2025
3,5,WOOD,15795,DeAndre Hopkins,RB/WR,BENCH,15.200000000000001,0,2025
3,5,WOOD,-16020,Jets D/ST,D/ST,D/ST,4.4,0,2025
3,6,ROUX,4595348,Malik Nabers,RB/WR,WR,35.5,0,2025
3,6,ROUX,4567048,Kenneth Walker III,RB,RB,35.8,0,2025
3,6,ROUX,4432710,TreVeyon Henderson,RB,BENCH,13.200000000000001,0,2025
3,6,ROUX,4430878,Jaxon Smith-Njigba,RB/WR,WR,32.400000000000006,0,2025
3,6,ROUX,4428209,Ricky Pearsall,RB/WR,BENCH,22.900000000000002,0,2025
3,6,ROUX,4432665,Brock Bowers,WR,TE,14.100000000000001,0,2025
3,6,ROUX,4688813,Josh Downs,RB/WR,BENCH,12.500000000000002,0,2025
3,6,ROUX,4040655,Darnell Mooney,RB/WR,BENCH,9.4,0,2025
3,6,ROUX,4362887,Justin Fields,TQB,IR,3.9800000000000004,0,2025
3,6,ROUX,4241372,Hollywood Brown,RB/WR,FLEX,11.7,0,2025
3,6,ROUX,17427,Cairo Santos,WR/TE,K,10.0,0,2025
3,6,ROUX,4697815,Rachaad White,RB,BENCH,15.5,0,2025
3,6,ROUX,3059915,Kareem Hunt,RB,RB,14.8,0,2025
3,6,ROUX,4360423,Michael Penix Jr.,TQB,QB,9.08,0,2025
3,6,ROUX,4608686,Kyle Monangai,RB,BENCH,6.6000000000000005,0,2025
3,6,ROUX,-16027,Buccaneers D/ST,D/ST,D/ST,14.9,0,2025
3,7,POO,4241389,CeeDee Lamb,RB/WR,WR,15.700000000000001,0,2025
3,7,POO,4361307,Trey McBride,WR,TE,23.6,0,2025
3,7,POO,4040715,Jalen Hurts,TQB,QB,40.58,0,2025
3,7,POO,4047650,DK Metcalf,RB/WR,BENCH,20.2,0,2025
3,7,POO,4432773,Brian Thomas Jr.,RB/WR,WR,13.4,0,2025
3,7,POO,4360569,Jordan Mason,RB,RB,28.400000000000002,0,2025
3,7,POO,4612826,Ladd McConkey,RB/WR,FLEX,13.400000000000002,0,2025
3,7,POO,4819231,Kaleb Johnson,RB,BENCH,2.1,0,2025
3,7,POO,4685247,Braelon Allen,RB,BENCH,9.799999999999999,0,2025
3,7,POO,4635008,Keon Coleman,RB/WR,BENCH,7.6,0,2025
3,7,POO,4685702,Quinshon Judkins,RB,RB,24.6,0,2025
3,7,POO,4032473,Rashid Shaheed,RB/WR,BENCH,20.4,0,2025
3,7,POO,-16025,49ers D/ST,D/ST,D/ST,11.3,0,2025
3,7,POO,4241457,Najee Harris,RB,BENCH,8.600000000000001,0,2025
3,7,POO,4571557,Spencer Shrader,WR/TE,K,29.0,0,2025
3,8,MP,4374302,Amon-Ra St. Brown,RB/WR,WR,51.900000000000006,0,2025
3,8,MP,4242335,Jonathan Taylor,RB,RB,59.800000000000004,0,2025
3,8,MP,4427366,Breece Hall,RB,RB,12.0,0,2025
3,8,MP,3040151,George Kittle,WR,IR,0.0,0,2025
3,8,MP,4241463,Jerry Jeudy,RB/WR,BENCH,9.3,0,2025
3,8,MP,3916148,Tony Pollard,RB,FLEX,22.1,0,2025
3,8,MP,3916433,Jakobi Meyers,RB/WR,WR,17.6,0,2025
3,8,MP,3917315,Kyler Murray,TQB,BENCH,28.060000000000002,0,2025
3,8,MP,4696981,Cam Skattebo,RB,BENCH,34.0,0,2025
3,8,MP,4038941,Justin Herbert,TQB,BENCH,33.38,0,2025
3,8,MP,-16034,Texans D/ST,D/ST,D/ST,11.6,0,2025
3,8,MP,4385690,Dalton Kincaid,WR,TE,20.8,0,2025
3,8,MP,3953687,Brandon Aubrey,WR/TE,K,30.0,0,2025
3,8,MP,4372019,Jerome Ford,RB,BENCH,13.9,0,2025
3,8,MP,4431611,Caleb Williams,TQB,QB,46.099999999999994,0,2025
3,8,MP,4361432,Romeo Doubs,RB/WR,BENCH,13.8,0,2025
3,9,KESS,4262921,Justin Jefferson,RB/WR,WR,19.6,0,2025
3,9,KESS,3054850,Alvin Kamara,RB,RB,19.1,0,2025
3,9,KESS,3045147,James Conner,RB,BENCH,16.900000000000002,0,2025
3,9,KESS,4241478,DeVonta Smith,RB/WR,WR,23.3,0,2025
3,9,KESS,3139477,Patrick Mahomes,TQB,QB,35.24,0,2025
3,9,KESS,3116365,Mark Andrews,WR,BENCH,25.0,0,2025
3,9,KESS,4569987,Jaylen Warren,RB,FLEX,26.0,0,2025
3,9,KESS,4429205,Jordan Addison,RB/WR,BENCH,0.0,0,2025
3,9,KESS,2977187,Cooper Kupp,RB/WR,BENCH,16.6,0,2025
3,9,KESS,3116165,Chris Godwin Jr.,RB/WR,BENCH,0.0,0,2025
3,9,KESS,3116385,Joe Mixon,RB,IR,0.0,0,2025
3,9,KESS,-16016,Vikings D/ST,D/ST,D/ST,31.1,0,2025
3,9,KESS,4596448,Bucky Irving,RB,RB,27.000000000000004,0,2025
3,9,KESS,3150744,Chase McLaughlin,WR/TE,K,22.0,0,2025
3,9,KESS,15835,Zach Ertz,WR,TE,20.700000000000003,0,2025
3,9,KESS,4360310,Trevor Lawrence,TQB,BENCH,27.020000000000003,0,2025
3,10,ZSF,4429795,Jahmyr Gibbs,RB,FLEX,42.3,0,2025
3,10,ZSF,4379399,James Cook III,RB,RB,45.300000000000004,0,2025
3,10,ZSF,4685472,Tetairoa McMillan,RB/WR,WR,19.3,0,2025
3,10,ZSF,4685415,Travis Hunter,RB/WR,BENCH,6.300000000000001,0,2025
3,10,ZSF,3121422,Terry McLaurin,RB/WR,BENCH,16.200000000000003,0,2025
3,10,ZSF,4431299,Rome Odunze,RB/WR,WR,42.0,0,2025
3,10,ZSF,4239996,Travis Etienne Jr.,RB,BENCH,27.500000000000004,0,2025
3,10,ZSF,4429160,De'Von Achane,RB,RB,34.800000000000004,0,2025
3,10,ZSF,4431452,Drake Maye,TQB,BENCH,45.52,0,2025
3,10,ZSF,4572680,Tucker Kraft,WR,TE,25.799999999999997,0,2025
3,10,ZSF,4433970,J.J. McCarthy,TQB,IR,2.8200000000000003,0,2025
3,10,ZSF,4362081,Cameron Dicker,WR/TE,K,20.0,0,2025
3,10,ZSF,4360248,Kyle Pitts Sr.,WR,BENCH,11.600000000000001,0,2025
3,10,ZSF,2577417,Dak Prescott,TQB,QB,34.18,0,2025
3,10,ZSF,-16002,Bills D/ST,D/ST,D/ST,12.600000000000001,0,2025
3,10,ZSF,4431280,Troy Franklin,RB/WR,BENCH,21.8,0,2025
3,11,KIRK,4430807,Bijan Robinson,RB,RB,31.9,0,2025
3,11,KIRK,3916387,Lamar Jackson,TQB,QB,53.32,0,2025
3,11,KIRK,16800,Davante Adams,RB/WR,WR,32.7,0,2025
3,11,KIRK,4568490,RJ Harvey,RB,BENCH,9.0,0,2025
3,11,KIRK,3925357,Calvin Ridley,RB/WR,BENCH,10.4,0,2025
3,11,KIRK,3886598,Jauan Jennings,RB/WR,IR,17.4,0,2025
3,11,KIRK,4431459,Tyler Warren,WR,TE,15.200000000000001,0,2025
3,11,KIRK,4426385,Zach Charbonnet,RB,BENCH,1.0,0,2025
3,11,KIRK,4258173,Nico Collins,RB/WR,WR,31.099999999999998,0,2025
3,11,KIRK,4882093,Bhayshul Tuten,RB,BENCH,23.5,0,2025
3,11,KIRK,4430737,Kyren Williams,RB,RB,27.2,0,2025
3,11,KIRK,-16009,Packers D/ST,D/ST,D/ST,12.5,0,2025
3,11,KIRK,4697745,Tyler Loop,WR/TE,K,19.0,0,2025
3,11,KIRK,15818,Keenan Allen,RB/WR,FLEX,30.6,0,2025
3,11,KIRK,4429096,Blake Corum,RB,BENCH,22.700000000000003,0,2025
3,12,GEMP,4890973,Ashton Jeanty,RB,RB,12.2,0,2025
3,12,GEMP,4239993,Tee Higgins,RB/WR,WR,15.100000000000001,0,2025
3,12,GEMP,4569618,Garrett Wilson,RB/WR,WR,26.4,0,2025
3,12,GEMP,4035538,David Montgomery,RB,RB,41.5,0,2025
3,12,GEMP,4428331,Rashee Rice,RB/WR,BENCH,0.0,0,2025
3,12,GEMP,4036133,T.J. Hockenson,WR,BENCH,15.100000000000001,0,2025
3,12,GEMP,15847,Travis Kelce,WR,TE,12.700000000000001,0,2025
3,12,GEMP,4361741,Brock Purdy,TQB,BENCH,0.0,0,2025
3,12,GEMP,4569173,Rhamondre Stevenson,RB,FLEX,21.800000000000004,0,2025
3,12,GEMP,4373678,Khalil Shakir,RB/WR,BENCH,14.2,0,2025
3,12,GEMP,2576414,Raheem Mostert,RB,BENCH,0.0,0,2025
3,12,GEMP,4686472,Marvin Mims Jr.,RB/WR,BENCH,18.3,0,2025
3,12,GEMP,-16026,Seahawks D/ST,D/ST,D/ST,28.8,0,2025
3,12,GEMP,3917232,Tyler Bass,WR/TE,IR,0.0,0,2025
3,12,GEMP,11122,Matt Prater,WR/TE,K,21.0,0,2025
3,12,GEMP,3917792,Daniel Jones,TQB,QB,38.66,0,2025
4,1,PATS,4362628,Ja'Marr Chase,RB/WR,WR,11.200000000000001,0,2025
4,1,PATS,4259545,D'Andre Swift,RB,BENCH,23.3,0,2025
4,1,PATS,4683062,Xavier Worthy,RB/WR,BENCH,14.600000000000001,0,2025
4,1,PATS,4426354,George Pickens,RB/WR,WR,44.7,0,2025
4,1,PATS,4426348,Jayden Daniels,TQB,IR,0.0,0,2025
4,1,PATS,4241985,J.K. Dobbins,RB,RB,25.800000000000004,0,2025
4,1,PATS,4361579,Javonte Williams,RB,BENCH,27.200000000000003,0,2025
4,1,PATS,4429275,Trey Benson,RB,RB,14.5,0,2025
4,1,PATS,4426388,Jameson Williams,RB/WR,BENCH,10.0,0,2025
4,1,PATS,17372,Chris Boswell,WR/TE,K,8.0,0,2025
4,1,PATS,4429025,Quentin Johnston,RB/WR,FLEX,31.700000000000003,0,2025
4,1,PATS,3929645,Juwan Johnson,WR,TE,12.400000000000002,0,2025
4,1,PATS,4701936,Matthew Golden,RB/WR,BENCH,16.9,0,2025
4,1,PATS,4883647,Elic Ayomanor,RB/WR,BENCH,17.200000000000003,0,2025
4,1,PATS,-16008,Lions D/ST,D/ST,D/ST,25.2,0,2025
4,1,PATS,2576980,Marcus Mariota,TQB,QB,36.52,0,2025
4,2,3000,4426502,Drake London,RB/WR,WR,29.0,0,2025
4,2,3000,3043078,Derrick Henry,RB,RB,17.0,0,2025
4,2,3000,4372016,Jaylen Waddle,RB/WR,FLEX,18.700000000000003,0,2025
4,2,3000,4361529,Isiah Pacheco,RB,RB,17.1,0,2025
4,2,3000,3052587,Baker Mayfield,TQB,BENCH,36.58,0,2025
4,2,3000,4360516,Tyrone Tracy Jr.,RB,BENCH,4.6000000000000005,0,2025
4,2,3000,3128429,Courtland Sutton,RB/WR,WR,37.400000000000006,0,2025
4,2,3000,4362249,Jayden Reed,RB/WR,IR,0.0,0,2025
4,2,3000,4432577,C.J. Stroud,TQB,QB,28.78,0,2025
4,2,3000,4369863,Cedric Tillman,RB/WR,BENCH,5.199999999999999,0,2025
4,2,3000,-16033,Ravens D/ST,D/ST,BENCH,-12.2,0,2025
4,2,3000,4430539,Brenton Strange,WR,TE,16.6,0,2025
4,2,3000,-16028,Commanders D/ST,D/ST,D/ST,10.399999999999999,0,2025
4,2,3000,3050478,Jake Elliott,WR/TE,K,10.0,0,2025
4,2,3000,4371733,Kenneth Gainwell,RB,BENCH,39.5,0,2025
4,2,3000,4429059,Woody Marks,RB,BENCH,30.0,0,2025
4,3,GV,3929630,Saquon Barkley,RB,RB,22.900000000000002,0,2025
4,3,GV,3918298,Josh Allen,TQB,QB,47.879999999999995,0,2025
4,3,GV,4685382,Omarion Hampton,RB,FLEX,47.9,0,2025
4,3,GV,3915416,DJ Moore,RB/WR,WR,16.6,0,2025
4,3,GV,16737,Mike Evans,RB/WR,IR,11.3,0,2025
4,3,GV,3126486,Deebo Samuel,RB/WR,WR,24.0,0,2025
4,3,GV,4362238,Chase Brown,RB,RB,12.6,0,2025
4,3,GV,4035687,Michael Pittman Jr.,RB/WR,BENCH,28.900000000000002,0,2025
4,3,GV,4575131,Jacory Croskey-Merritt,RB,BENCH,16.3,0,2025
4,3,GV,4241474,Brian Robinson Jr.,RB,BENCH,4.300000000000001,0,2025
4,3,GV,4242355,Jake Ferguson,WR,TE,28.200000000000003,0,2025
4,3,GV,2971573,Ka'imi Fairbairn,WR/TE,K,14.0,0,2025
4,3,GV,-16014,Rams D/ST,D/ST,BENCH,8.7,0,2025
4,3,GV,5083076,Harold Fannin Jr.,WR,BENCH,7.5,0,2025
4,3,GV,-16023,Steelers D/ST,D/ST,D/ST,26.7,0,2025
4,3,GV,4362619,Chris Rodriguez Jr.,RB,BENCH,9.8,0,2025
4,4,sgf,3117251,Christian McCaffrey,RB,RB,42.1,0,2025
4,4,sgf,3116406,Tyreek Hill,RB/WR,WR,23.1,0,2025
4,4,sgf,4432708,Marvin Harrison Jr.,RB/WR,WR,21.5,0,2025
4,4,sgf,4430027,Sam LaPorta,WR,TE,10.700000000000001,0,2025
4,4,sgf,3915511,Joe Burrow,TQB,IR,0.0,0,2025
4,4,sgf,2976212,Stefon Diggs,RB/WR,BENCH,16.900000000000002,0,2025
4,4,sgf,4361370,Chris Olave,RB/WR,FLEX,18.2,0,2025
4,4,sgf,4241416,Chuba Hubbard,RB,RB,17.0,0,2025
4,4,sgf,4429013,Tank Bigsby,RB,BENCH,3.0,0,2025
4,4,sgf,-16007,Broncos D/ST,D/ST,D/ST,18.7,0,2025
4,4,sgf,4686612,Tre' Harris,RB/WR,BENCH,0.0,0,2025
4,4,sgf,5081397,Dylan Sampson,RB,BENCH,0.0,0,2025
4,4,sgf,4689936,Jake Bates,WR/TE,K,22.0,0,2025
4,4,sgf,4038815,Rico Dowdle,RB,BENCH,17.8,0,2025
4,4,sgf,3046779,Jared Goff,TQB,QB,25.4,0,2025
4,4,sgf,4569587,Wan'Dale Robinson,RB/WR,BENCH,6.0,0,2025
4,5,WOOD,4047646,A.J. Brown,RB/WR,WR,21.599999999999998,0,2025
4,5,WOOD,4047365,Josh Jacobs,RB,RB,39.6,0,2025
4,5,WOOD,4429615,Zay Flowers,RB/WR,FLEX,13.2,0,2025
4,5,WOOD,3042519,Aaron Jones Sr.,RB,IR,0.0,0,2025
4,5,WOOD,4567750,Emeka Egbuka,RB/WR,BENCH,29.6,0,2025
4,5,WOOD,3123076,David Njoku,WR,TE,8.6,0,2025
4,5,WOOD,4426338,Bo Nix,TQB,BENCH,39.160000000000004,0,2025
4,5,WOOD,3128720,Nick Chubb,RB,RB,12.700000000000001,0,2025
4,5,WOOD,4600981,Pat Bryant,RB/WR,BENCH,0.0,0,2025
4,5,WOOD,4686361,Cam Little,WR/TE,K,14.0,0,2025
4,5,WOOD,4036378,Jordan Love,TQB,QB,37.400000000000006,0,2025
4,5,WOOD,4426515,Puka Nacua,RB/WR,WR,46.8,0,2025
4,5,WOOD,15795,DeAndre Hopkins,RB/WR,BENCH,1.8,0,2025
4,5,WOOD,-16020,Jets D/ST,D/ST,D/ST,6.6000000000000005,0,2025
4,5,WOOD,3895856,Christian Kirk,RB/WR,BENCH,7.5,0,2025
4,5,WOOD,-16017,Patriots D/ST,D/ST,BENCH,14.2,0,2025
4,6,ROUX,4595348,Malik Nabers,RB/WR,WR,5.3,0,2025
4,6,ROUX,4567048,Kenneth Walker III,RB,RB,29.0,0,2025
4,6,ROUX,4432710,TreVeyon Henderson,RB,BENCH,19.8,0,2025
4,6,ROUX,4430878,Jaxon Smith-Njigba,RB/WR,WR,29.1,0,2025
4,6,ROUX,4428209,Ricky Pearsall,RB/WR,FLEX,22.3,0,2025
4,6,ROUX,4432665,Brock Bowers,WR,TE,14.900000000000002,0,2025
4,6,ROUX,4688813,Josh Downs,RB/WR,BENCH,8.8,0,2025
4,6,ROUX,4040655,Darnell Mooney,RB/WR,BENCH,8.4,0,2025
4,6,ROUX,4362887,Justin Fields,TQB,QB,27.14,0,2025
4,6,ROUX,4241372,Hollywood Brown,RB/WR,BENCH,17.5,0,2025
4,6,ROUX,4697815,Rachaad White,RB,BENCH,8.5,0,2025
4,6,ROUX,3059915,Kareem Hunt,RB,RB,16.1,0,2025
4,6,ROUX,4608686,Kyle Monangai,RB,BENCH,4.3,0,2025
4,6,ROUX,16339,Brandon McManus,WR/TE,K,14.0,0,2025
4,6,ROUX,-16024,Chargers D/ST,D/ST,D/ST,9.2,0,2025
4,7,POO,4241389,CeeDee Lamb,RB/WR,BENCH,0.0,0,2025
4,7,POO,4361307,Trey McBride,WR,TE,21.5,0,2025
4,7,POO,4040715,Jalen Hurts,TQB,QB,48.44,0,2025
4,7,POO,4047650,DK Metcalf,RB/WR,WR,31.8,0,2025
4,7,POO,4432773,Brian Thomas Jr.,RB/WR,WR,14.600000000000001,0,2025
4,7,POO,4360569,Jordan Mason,RB,RB,32.3,0,2025
4,7,POO,4612826,Ladd McConkey,RB/WR,FLEX,7.700000000000001,0,2025
4,7,POO,4819231,Kaleb Johnson,RB,BENCH,2.2,0,2025
4,7,POO,4685247,Braelon Allen,RB,BENCH,9.299999999999999,0,2025
4,7,POO,4635008,Keon Coleman,RB/WR,BENCH,9.5,0,2025
4,7,POO,4685702,Quinshon Judkins,RB,RB,35.5,0,2025
4,7,POO,-16025,49ers D/ST,D/ST,D/ST,5.199999999999999,0,2025
4,7,POO,4571557,Spencer Shrader,WR/TE,K,21.0,0,2025
4,7,POO,4428557,Tyjae Spears,RB,IR,0.0,0,2025
4,7,POO,3046439,Hunter Henry,WR,BENCH,35.9,0,2025
4,7,POO,3676833,KaVontae Turpin,RB/WR,BENCH,21.700000000000003,0,2025
4,8,MP,4374302,Amon-Ra St. Brown,RB/WR,WR,39.7,0,2025
4,8,MP,4242335,Jonathan Taylor,RB,RB,43.400000000000006,0,2025
4,8,MP,4427366,Breece Hall,RB,RB,20.799999999999997,0,2025
4,8,MP,3040151,George Kittle,WR,IR,0.0,0,2025
4,8,MP,4241463,Jerry Jeudy,RB/WR,BENCH,8.5,0,2025
4,8,MP,3916148,Tony Pollard,RB,FLEX,22.0,0,2025
4,8,MP,3916433,Jakobi Meyers,RB/WR,WR,12.8,0,2025
4,8,MP,3917315,Kyler Murray,TQB,BENCH,30.160000000000004,0,2025
4,8,MP,4696981,Cam Skattebo,RB,BENCH,33.1,0,2025
4,8,MP,4038941,Justin Herbert,TQB,BENCH,27.12,0,2025
4,8,MP,-16034,Texans D/ST,D/ST,D/ST,19.8,0,2025
4,8,MP,4385690,Dalton Kincaid,WR,TE,24.400000000000002,0,2025
4,8,MP,3953687,Brandon Aubrey,WR/TE,K,16.0,0,2025
4,8,MP,4372019,Jerome Ford,RB,BENCH,3.8,0,2025
4,8,MP,4431611,Caleb Williams,TQB,QB,40.9,0,2025
4,8,MP,4361432,Romeo Doubs,RB/WR,BENCH,30.3,0,2025
4,9,KESS,4262921,Justin Jefferson,RB/WR,WR,27.6,0,2025
4,9,KESS,3054850,Alvin Kamara,RB,RB,15.3,0,2025
4,9,KESS,3045147,James Conner,RB,BENCH,5.2,0,2025
4,9,KESS,4241478,DeVonta Smith,RB/WR,WR,19.9,0,2025
4,9,KESS,3139477,Patrick Mahomes,TQB,QB,40.46,0,2025
4,9,KESS,3116365,Mark Andrews,WR,BENCH,30.6,0,2025
4,9,KESS,4569987,Jaylen Warren,RB,FLEX,10.600000000000001,0,2025
4,9,KESS,4429205,Jordan Addison,RB/WR,BENCH,13.4,0,2025
4,9,KESS,2977187,Cooper Kupp,RB/WR,BENCH,8.7,0,2025
4,9,KESS,3116165,Chris Godwin Jr.,RB/WR,BENCH,4.1,0,2025
4,9,KESS,3116385,Joe Mixon,RB,IR,0.0,0,2025
4,9,KESS,-16016,Vikings D/ST,D/ST,D/ST,29.900000000000002,0,2025
4,9,KESS,4596448,Bucky Irving,RB,RB,34.900000000000006,0,2025
4,9,KESS,3150744,Chase McLaughlin,WR/TE,K,37.0,0,2025
4,9,KESS,15835,Zach Ertz,WR,TE,10.4,0,2025
4,9,KESS,4360310,Trevor Lawrence,TQB,BENCH,19.44,0,2025
4,10,ZSF,4429795,Jahmyr Gibbs,RB,RB,41.1,0,2025
4,10,ZSF,4379399,James Cook III,RB,RB,40.300000000000004,0,2025
4,10,ZSF,4685472,Tetairoa McMillan,RB/WR,WR,14.5,0,2025
4,10,ZSF,4685415,Travis Hunter,RB/WR,BENCH,8.3,0,2025
4,10,ZSF,3121422,Terry McLaurin,RB/WR,IR,8.9,0,2025
4,10,ZSF,4431299,Rome Odunze,RB/WR,WR,28.6,0,2025
4,10,ZSF,4239996,Travis Etienne Jr.,RB,BENCH,30.6,0,2025
4,10,ZSF,4429160,De'Von Achane,RB,FLEX,29.199999999999996,0,2025
4,10,ZSF,4431452,Drake Maye,TQB,QB,42.44,0,2025
4,10,ZSF,4572680,Tucker Kraft,WR,TE,12.500000000000002,0,2025
4,10,ZSF,4362081,Cameron Dicker,WR/TE,K,17.0,0,2025
4,10,ZSF,4360248,Kyle Pitts Sr.,WR,BENCH,21.4,0,2025
4,10,ZSF,-16002,Bills D/ST,D/ST,D/ST,7.5,0,2025
